,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263
CSCO,0.05460677806191555,0.001678357842844095,0.03892251622265091,0.017455883712614848,0.003729378743383035,0.060575390805105336,0.03797754498191923,0.0017208226321280592,0.10816580505262734,0.0566255613925164,0.022009041271086542,-0.027653989214987927,0.027641744026744564,-0.05916180012092486,0.013677801062633544,-0.05217372044326752,0.021576544128683445,-0.08287966569447187,0.0629819187612702,-0.013027661838356495,-0.02327292837868462,0.037744887081859926,-0.003295457770956075,-0.030521741356545676,-0.007044744613458827,0.0023741357675488304,4.297438739416283e-05,-0.030963539177458446,0.057119443599550575,0.013902906725566315,-0.0042720857251171565,-0.03395669168488208,0.04730120674439628,0.03617715643425265,-0.033645295561036064,-0.05055030495780729,-0.02001008137379805,0.027329573436762178,-0.10148962869854461,0.0851593139026233,-0.014679461707278432,-0.10086247713292891,-0.08221247888379515,-0.03684559185715854,-0.006759019913304796,0.026348272144438058,0.018400224583970167,-0.013904054991005412,0.057416679554577583,-0.1137252010417382,0.04680568772147519,0.014404473455901155,-0.008694663358581477,0.029330028580609777,-0.0551862421995825,-0.05719241960086797,-0.014192757729801771,-0.003110978676438889,-0.03358223766005901,-0.05329245735070506,-0.03375647507284946,0.05881750289409457,-0.0011033030418549394,-0.01412886357434055,0.02531258885990268,0.08815406720627171,0.013504009692947076,-0.042546974380186536,0.02504016025062815,-0.040261299762665764,-0.06427013665776089,0.028964410076944617,-0.0069443336734413335,-0.026890050396524534,-0.05915618056315079,0.016805860877043777,0.00017600065716266285,0.02370187106268198,0.04256465753149905,-0.07043300581292396,-0.02104232838596599,0.003588778737965542,-0.013613870811905843,0.004492185981179328,0.03445282456106706,0.02252544579627465,-0.05256208637907318,-0.011738655679176336,-0.0005877369612541372,0.03108741739459855,-0.049988214026011814,-0.04995422715122144,-0.014068456158274458,-0.054202227090531525,-0.0057312651538632305,-0.0034229831190623994,-0.010867277425980312,0.003414004932264882,-0.02630210704675093,-0.0063437978104991626,0.03607571999338739,0.008308491858725696,-0.0021739564032612515,-0.0048364432233894035,-0.012821385276052666,-0.025228494095066546,0.026343059537120024,-0.049913207834475816,-0.021628816078820536,-0.052821805950757604,-0.06814831867849099,0.025895187448680284,0.03754522800680114,0.02818455434036133,-0.04420571405337776,-0.002632188743185237,-0.03432540681109813,0.014276864319776393,0.04446523285238302,-0.04547172852611422,0.053344197282832254,-0.01549223129905127,-0.0409990597744399,0.03371186110738766,0.008281680610376305,0.010410793723588455,0.013386549981633453,0.0400459186859835,0.005897640927053454,0.052080609257746324,0.01730514388872763,-0.09175611488952859,-0.010087531619519485,-0.021176847067885477,-0.01527570549757221,0.02377326175430719,-0.06073118314672868,-0.01825193463852888,-0.017358356393864873,0.005589189377877222,0.005716122728061281,0.039102606535468855,0.001047187418905614,-0.07398275651893231,0.016548012328731914,-0.0009799265042910884,-0.004413352655090078,0.008867470780555501,-0.0015014218125366748,-0.002132974315795189,-0.023482228366770472,0.020330022297535763,-0.005797715984466795,0.009944037373823243,-0.07273814005983881,-0.03651630903292355,-0.04066664394800877,0.07617161033520493,0.012634682759319744,0.02356969238188188,-0.013803143459620495,0.0010977999699465397,0.008936226641260054,0.03059730567819182,-0.010615344973482092,-0.08656046325830719,-0.012777320245829706,-0.014408562577373907,0.007987864565167986,-0.024835613491913523,0.06700354666260619,0.07001056812211605,-0.04685473819224039,0.035437172652788555,0.04856290813536286,0.06479368974050081,0.03994399980512484,-0.03705417509978059,-0.01606054867824517,-0.06625269571227699,0.01583405162317865,-0.026160571534170382,-0.0014912842239639024,-0.041101710836244906,-0.08935899290852556,-0.08584057907851184,0.059238764475469705,0.04137017400094457,-0.026280372640130507,0.01148410466192818,0.006599328251334741,0.0400216968020469,0.0064564897226822805,0.07511793171438869,0.041534393191772365,0.026646520934324673,-0.05634306774326067,-0.0808541466065539,0.013335804571116201,0.056840787768797515,-0.016164637887541806,0.02357245745103495,-0.007532680996857006,0.029336596447210792,-0.03540915590714297,-0.008930854173211353,0.03576251572519951,-0.06012478226781921,-0.0006925302988263181,0.00266554388891096,0.054050887443475366,0.027766598590609065,-0.011827620963776639,0.1019132515246057,0.00618035475232997,-0.06037834340648717,0.047618107323530535,0.006240540964468577,0.03729984466856738,0.041313832354765545,-0.00224561076834124,0.1080282249454037,-0.01065287115508996,-0.08272469348681159,-0.006699230557211026,-0.041302000364781676,-0.0593424946929661,-0.04215019561468884,0.02522858536635743,-0.04874741373999203,-0.051440486557493344,-0.024327536771116112,0.024666453193541785,0.023857149532714263,0.06252145948046356,-0.007506660588411075,-0.05771606132451228,-0.028578981909130406,0.049964530931430974,-0.021926151994764005,0.0700143899874738,-0.08801301856214024,-0.1252938845344089,-0.0370095376059279,-0.032511028211011136,-0.012289345227897878,0.08216529544715351,0.03004189288204307,-0.040017634973402015,0.020273110947112226,-0.03880824225536855,-0.06476278875237867,-0.010989522995413843,-0.030489853317732542,0.06747312589831242,0.04966598927606755,-0.0229632510268488,-0.00450930204316943,-0.019324691743610425,-0.04648877224586234,-0.029708928324010904,-0.059022782753163985,0.009172820161892203
UAL,0.040067129373067396,0.03443322805823716,-0.12600670352247476,0.10496383156233381,-0.0319831754795688,-0.02337019483292034,0.07374121017476475,-0.0035509424983137523,-0.015559402483064243,0.027782592005960047,-0.0018004143588125096,0.0006387086098941421,-0.033977169887405255,-0.026540353466900105,-0.054825025822845354,-0.07318287278839991,0.0203740725373241,0.02281108448270065,-0.01296812247609176,-0.03374591264562937,0.04477600326685264,0.014722230820716218,0.036239816007224986,-0.023002486572930227,0.018767124688616077,-0.03259703107237627,0.07705981583869598,0.004083424837525708,-0.004644326129211368,-0.004544896908059966,0.04973627039492826,0.06657488433445771,0.03867850404716487,-0.005998864680798817,-0.07006396419701197,-0.06068985849666541,0.07378073369939507,0.022109865481027023,-0.010376403188508502,-0.057308343871700564,0.03557328956988972,-0.02973642687251071,-0.006252872280731088,0.006464219150970976,-0.054770041457129645,-0.05439168681980543,-0.04167662101747844,-0.022071000835852523,0.015831325189795756,0.041042376219605804,-0.0002605073527073389,-0.016230319675046113,0.013503997535307562,-0.03195540345068484,-0.03618697107608042,0.02604284616516043,0.03831193842116914,-0.001437763821198575,-0.017429446638077325,0.06475447957643578,-0.027436750356006154,-0.04570962513511897,-0.0034611137030036107,0.011043313445771261,0.03241263762970957,0.013005669341056129,0.051381563935307566,-0.028755166483804828,0.0337460466013723,0.03556743275185761,-0.04549143761902523,0.013679731286960676,0.006170847631366108,0.030645888368687334,0.030628483666828587,-0.005027784911745596,0.013467354742011106,0.03126940510401983,-0.057318927932479745,-0.015547630445214037,-0.03641264134243699,-0.04042173944194348,0.011072520048152604,0.016476143936303828,-0.037334821229108646,-0.019835041746767246,-0.008953760339533068,0.012686013597142986,0.023595736055361846,-0.05214402453050555,0.014220855359415798,-0.0544975991822418,-0.009869841440294607,-0.021506890868420333,0.033333321399304956,0.015953228590771636,0.020286729684123685,0.003134853449053226,0.04205246912316975,-0.018603725727604617,-0.0362902891812432,0.08567294786197868,-0.01285650119601611,0.001056764584449464,0.04639213841112574,-0.07237694489229538,0.020308612830649896,0.033756821377818005,0.03803736038104717,-0.006413671097866514,0.012882093305965563,0.002519436404858837,-0.022578227792741,-0.0023688548361815534,-0.04475381204403732,-0.02679924364567923,0.019831626297546485,-0.03175751179984753,-0.03427239123826527,0.03548188324253456,-0.02888947399402088,0.0025722174523072124,-0.04055841125785358,0.01822690694978823,0.02201498576245535,0.015074418965323948,0.0012945003263561913,-0.05644585293013244,-0.014025874637274947,0.034046539353388465,-0.019186261616355327,-0.018856529945712547,-0.024631499089090177,-0.010888857285847351,0.016914426507336044,-0.03870261288148885,-0.06013872285907275,-0.04555346107324306,0.008478274937972518,-0.034607235080726696,0.007175848425590915,0.05539384512351758,-0.0031024630910089146,0.03133710319996134,0.018461390765302177,0.05694316934639296,0.026073552447622793,0.02292914760769637,0.023413042093496535,0.03699390274847613,0.019526163252306848,-0.04149651208236535,0.04946267247676406,0.02847265194906722,0.021769145850111096,-0.028712808164750057,0.005950354646903844,0.03192849412457562,0.020603675942820907,-0.033440475647963416,0.043901026607068294,0.036775012814795754,-0.04427656369537888,-0.014747602111910986,-0.022704548908452346,-0.03294483043201313,0.008866311698738402,0.01951538694230928,0.01331908964345628,-0.000255575386888883,0.026489586225600985,-0.04900359539703692,0.00954781479042039,-0.03675343586461357,0.016391737161586494,0.015740809137640595,0.0374999149669157,-0.013668385476738935,-0.015986893249319113,0.01915679567451562,-0.026008732832639353,0.022556307961773818,-0.0024497979360747517,0.004530109962747662,-0.029588008105751115,-0.021980457227227367,0.015718625695419944,0.011385315064507854,0.03491765378579143,0.021548311132261466,0.052028366296177624,0.0211816829620191,0.03724952429219964,0.02116914211891829,0.06379979796200264,0.01878246804160359,-0.024786747937624642,0.03363473443278454,0.004115043944471089,-0.01171965284243596,0.029416518238648777,0.03963447225300351,0.027787132140787384,0.012187476156743388,0.023196726758025154,-0.0619662460681614,0.03460289043301797,-0.041309579253518885,0.002766114402169625,-0.021780955319945106,-0.025620238621388118,0.007697068883787278,0.004126086703334376,-0.0004757522586898294,-0.04102797205433809,0.0036117155983511878,0.015155781859815155,0.0025901261258126336,-0.015680852807260642,-0.03648036535975882,0.0603575656248594,0.015080232700554122,-0.0012503503061259066,0.07006460925249622,-0.0534868585816506,0.03516626913402744,0.03917213818377346,0.02169779531345996,-0.0017503717860497675,-0.0015942710024853856,-0.03379699176930257,0.0015670533483365331,0.011815483395426088,0.007190510493926989,-0.013605770687576721,0.010199543019363254,0.03138150075932571,-0.0006384068799906214,0.03762695247765528,0.004806601859699078,0.02469337213024862,-0.03791303769900058,0.05096442708694622,-0.0002553181430312527,0.012921148477726224,-0.009129800851929399,0.02639194678126271,0.023345839862743675,0.0016583397891513202,0.01072822655629857,-0.034961316379993876,-0.008693915589404064,0.01709871152466124,-0.002905194017306002,-0.021652302614395748,-0.00152656769746438,-0.04278636138968128,0.0011120242764240413,0.011343770639089944,0.015209409395509094,0.03306298165261,-0.013861327541369553,-0.004178452251717309
TROW,0.059013376933191204,0.009511864497825703,-0.012583121738261835,-0.023585776058118183,-0.00904331122153336,-0.04970481817578603,0.0010117083056342924,0.002783410646230838,0.006120143173791291,0.033511372957505295,-0.013895189877713912,0.02990853083228929,-0.004760399756355894,-0.0007499869299330141,-0.03219937551291235,-0.02001984667109138,0.06970916963162216,-0.04651276687342926,-0.01003112425475724,-0.0009848104374883453,0.0381249487580901,-0.03525643721858286,0.04693470803881905,-0.040534463759735614,0.014779522278287764,-0.005856462114544512,0.014068170855825938,-0.04973024338471466,-0.021055821126416522,0.08894621767778882,0.07948928442952802,-0.044638711101310145,-0.03966538238146402,0.011474967158434811,0.08448640966303712,-0.05146796003447332,-0.018889328809517488,-0.10926703531625384,0.047058570493426266,-0.050342600989818166,-0.02458334849119509,0.045673797385898565,0.008401250605556012,0.005823513287127436,0.019085474712708134,0.030513547777419617,0.034246514390034885,0.04517888032882632,0.03667701037894125,-0.008359436232446883,0.0007161422430636442,-0.03235842163735402,0.0026527447942693025,-0.054094669728081655,-0.020816112405214533,-0.02424560160296658,-0.013369482008604654,-0.021632411719260974,0.09252197408592648,0.09734788737801282,-0.006854307676012326,-0.002256350802862633,-0.03129316756437316,-0.14060212642823072,0.04083836958826315,-0.002805142735448724,-0.033527400172854105,0.0168672476395062,0.03862367795154225,-0.006098468081558677,0.056989739015673745,-0.0440226896249722,0.027394482797191668,0.02011811048465665,-0.06018060719325737,-0.05848668395384091,-0.030361610630070743,-0.04435171540717172,-0.04252319501730126,0.13205374234703077,-0.011425925538535966,-0.029176027583653792,-0.08642615348918879,-0.023996389497719872,-0.005715569189308092,0.08273946451796817,-0.0162614356880963,0.056022585842256126,0.00624045607017151,-0.03558715500655598,0.017662529421304734,0.01921672486464949,0.03518093672692807,-0.010553724315157153,0.021497659080148123,-0.012493165949521226,0.011757902428191882,-0.05271814127821559,-0.002797537804971927,-0.013439550869637015,-0.08071898802383604,0.027147518312497055,-0.01647499140170275,-0.06124046128169199,-0.03257570950275256,0.045054803756115175,-0.014498332187175087,0.05482796080587701,-0.09665781139338937,-0.0001663839762636168,-0.0014276995182011798,0.08580526593318585,0.019153770764628795,-0.04198428954118653,0.05918746593626221,-0.0724937916582531,0.08961756308011469,0.02815061195817219,-0.003192224112056638,-0.03568498875763662,-0.060326277686164116,0.025041298845368848,-0.05773791551564644,0.027710388221541482,0.01691724520354742,0.042934479402891815,0.030365835638975432,0.04956679273695332,0.0661459299353845,0.037994464766396854,0.05074447759536652,0.01899907249277209,-0.017497891881472348,0.011427272570376018,0.003044920209565752,0.13418756503642082,-0.03046483385416603,0.030503857200654398,-0.06025399168184917,0.013047798657428413,-0.021437211641845606,0.015375284651804322,-0.07795403200875287,-0.013897730145647562,0.002562666063577754,0.03878351119147098,-0.01872555346779379,0.04540544369563453,-0.021376085853673035,0.01592997277889677,0.047233945215523376,-0.0525301758896136,-0.06647642400624391,0.02669724515281188,0.05538003134698434,0.013785189874090217,-0.005069445916573483,-0.09149895368926264,-0.002831218583286794,-0.0007127881135184141,0.005554224907244531,-0.030945695846236878,-0.01894930491453132,-0.03454644409472367,-0.021352169874458156,-0.03219380909134388,0.006487037025616493,-0.03822187120234435,0.019935235930688185,0.01349218727469779,0.07364333733610286,0.0368269519251144,0.024732291910674085,0.03305291217242634,0.017377471889507924,0.05456445426865073,0.042446271139297845,-0.03384586052980654,0.0617287182620222,0.03170053096333314,0.08575079938020987,-0.0006380200234121537,0.023484861372206216,0.016955127476113285,0.034825683972112595,0.023880144192215017,0.009984493096294789,-0.07017306439910095,0.007010805668781235,-0.002971524569248077,0.010288768521178566,0.031434795334413915,-0.02304912847424176,0.030409117267834813,-0.042728565986619976,-0.0046992886078951485,0.008650603804516273,0.010790717228776848,-0.030742086861609785,0.00016361717650232883,-0.017266359719901005,-0.0016281074414474534,-0.014577280890832031,-0.041691163190060006,-0.015387626997644859,-0.000813509997312058,-0.05941857143085083,0.003414510363205253,0.048428396302897164,-0.04628956696108897,0.12186248635750242,0.08971108151232363,-0.016788262223327435,-0.053993860091657686,0.0418286091776201,-0.07140745116630139,-0.04802025350326834,0.047031729228823836,-0.01284770989438332,0.07151769123696329,-0.029258360248044075,-0.033417155085817406,-0.04344162376634003,-0.03721849520515171,-0.06158312019567716,-0.016851439165145723,0.12380813430219191,0.0858839224777359,-0.030215579333488125,0.05322402096922192,-0.03858597285406793,-0.008436002131302415,0.016281337821936574,0.0368942437824768,-0.05350225137748149,-0.04380251369589456,-0.026397765113105702,-0.019587303253033206,-0.010325437653555543,-0.025387491110899836,0.05794412434017836,0.09254035574330155,-0.04180446370102385,-0.06909388581769925,0.001336851862914437,0.07024817268830749,0.09033636913998429,-0.01010558654701173,-0.03257745264095231,-0.005009144890130359,0.028964295670783197,-0.005019622842013034,0.010788155417122497,0.018282377499544995,0.06968797758905625,-0.013620006292949967,0.002408203192329015,-0.04641890139292934,0.014946009631586526,0.012342930063543745,0.012014505480474688,0.031027757128880708,0.040068503230230916
ISRG,0.04233955624384368,0.027773139699841486,0.030236508080102364,0.015565199481121218,-0.00985893262159874,-0.014319520763917645,0.08527842707587079,-0.009273768088034652,0.035679857353588154,-0.02870312867940056,-0.03041650802793525,-0.03299692027230406,0.026592395273686453,0.07713443829080224,-0.016145935030245608,0.007044411970675376,0.0007750195896378193,0.08671151718209599,-0.0802886495711111,0.08017253917864106,-0.011309749523799597,0.04449701170073154,-0.023308413147344494,-0.03516412129291411,0.1012763174789365,-0.02662523465836784,0.048395049707822574,0.07420929186949013,-0.08833124597982246,-0.13664521597348772,0.023195271351185407,0.011087051726493985,0.015089690507122302,-0.003116482377401763,0.04727226380269714,-0.015209232880078164,0.024278173918463365,0.02581349512573353,0.08924562407711412,-0.012207574764161167,-0.057801049233125915,0.00044878040027097465,0.02521270917723655,-0.014571441161831912,-0.042360406665505175,-0.018817762142113798,-0.06524899902674441,0.027084761733938714,0.03581830026962184,0.059575290197723355,-0.03157444809955499,-0.029734049514801075,-0.009430178721609431,-0.03477429603891433,-0.027313774365681127,0.020201060654457512,-0.024350536831487947,0.007249575638158163,0.05755585944293544,0.009268343698913517,0.013590292849012052,-0.0019651519509859766,-0.07096391765683396,-0.0038439342788420183,0.02441965298987743,0.041623544420389215,0.06235615310614943,0.007775060760765885,0.04193330817797429,0.04389527567416633,-0.0017257589870969489,0.00865685413149299,0.11182927801416133,0.011025650789381166,0.05604847985356099,0.05189502041163021,0.0107579679536662,-0.05406763429195838,-0.028912590300196106,-0.016314149638772268,0.040718102746605464,0.019757934120161746,-0.07345648040071491,0.010207654819813453,-0.041491033152559975,0.04517335906015963,0.0031164945471008425,0.005196962454832645,-0.03959241480316411,-0.06998835229749174,-0.007820940149727798,0.0340588566083305,-0.023805528681003,0.03949152604535868,-0.033698567314829085,0.0019296626657044254,-0.057964916351943334,0.07308130494895966,-0.002475986817928729,-0.1334310196204958,-0.00457061559158888,0.010233441464619061,0.0056341157418064135,0.01915600215923867,-0.03494423609375378,0.02786758259324395,-0.0931412257250602,-0.035222423692430664,-0.06878677414320593,-0.08662754540538462,-0.03826914405201794,0.07132337672645112,0.07781743714693264,0.03317513420903315,0.026724890833181903,0.01656757969795502,-0.006251697100696069,0.007033721022574285,0.04839095535996562,0.011200615151558962,0.06648190578706033,-0.041781641768123476,0.0035599683399126854,-0.05502074558900935,-0.0001915084885509495,-0.06739865089597559,-0.04720055865377697,-0.03174055982396791,0.033364641577690896,0.04733110479600147,0.07022830984091535,0.011968871250926385,-0.04078835060015866,-0.036953999341751816,0.07960931383748057,0.038077381352709945,-0.0527942654066315,-0.11593998709751484,0.007977194258349399,-0.00014288151362153395,-0.023083828087242648,0.006446412942521004,0.014269360525228406,-0.006819516687529671,0.11559514465624122,-0.05982123204566916,0.020947484397243372,-0.09682854038063071,0.08943335037112748,-0.023115080581751768,-0.004346920699174228,-0.03759461690123564,-0.06689862592484218,-0.03900376086690966,-0.0009143338334932391,-0.001127355453647012,0.005724876764918875,0.031309079707113614,0.10091263549199217,0.04738929496229978,-0.05902554832581296,-0.006569668614004596,-0.05429040128127122,-0.05605138357552698,-0.07127396212867888,-0.05721171193295813,0.005424356321117384,0.03250567930630564,-0.026535520786797485,-0.034789809807363445,-0.05072286796023691,-0.10050752863393383,-0.06178872140929194,-0.039533377372358285,0.03666905416359212,-0.009320935327818806,0.03415174089021129,-0.11850064703676444,-0.04770179645896054,0.043985499629778525,-0.03764309156780187,0.023151265463231128,-0.011996609163093322,0.09749187232157377,0.05111318987899258,-0.13183092734844726,-0.00471716040422324,-0.025308503877618828,-0.06227035705354911,-0.0865068881074642,-0.06111234944839741,-0.05873364614834118,0.0038945918496216597,-0.04491480192889878,0.02194794119698501,-0.042578087932152654,-0.056204744452426,0.006231235162301694,0.06900042691853117,0.09723303168824071,-0.09951854684738606,0.013573580473209598,0.009722104332632873,-0.012507161232722493,-0.027700966577861537,0.10691285671035798,-0.08779035053040266,0.04838020217542324,-0.05963582597840024,-0.0019092776703876473,-0.051335389325058545,0.08360211212892393,-0.0089831571549512,-0.012823970762801996,-0.05109329079129657,-0.03798107655783535,0.03224493727848225,-0.01456015694805898,-0.031806922556381574,0.03021239966260445,-0.006448572494178229,0.061790279920093845,0.03306928131665121,0.025425559656217712,-0.11920938314069791,-0.05520187140302038,0.09454157340269816,-0.0723089135975572,0.028509381253941028,-0.021096501282469406,-0.01978006034045198,0.05187216996221944,-0.05843619584653062,-0.00678311628511416,-0.06936822465831564,-0.0012682063736921823,0.059742008724184364,-0.06408735222777633,0.01260925088297188,-0.05051171076960651,0.026266014658934165,-0.026474507972196443,0.013189668121078198,0.08621994337409852,0.0063533051592578795,0.09501447401562321,-0.06454977507505816,0.04580752109157844,0.046487970058579034,-0.06338141348359658,0.02050171515933277,-0.04519621720979956,-0.00607940522468918,0.006597026366469,0.031143132384896494,0.009331907950586856,-0.0459864719527551,0.006322452080968264,0.00048187344884870697,0.012656996720106638,-0.006828596726271268,0.08225965003537711,0.05264729297933511
NVR,0.016250571161717044,0.01044475550042949,0.006024450505512547,-0.0028088569311047725,-0.03736314810359427,0.011236794082182568,-0.04494062617101395,-0.03096696428428575,-0.08366331759722011,-0.038212722284494474,-0.0014979541649643507,0.053457895938677516,0.039173876740361754,-0.0010306937098831718,0.06107064313731269,0.13221557031517175,0.0343880748004601,-0.015618786417111265,0.06659832551163412,-0.0702590837527075,-0.004447297200668921,-0.05936151514165397,0.043927665159887046,0.04090456841807775,0.07276711765644252,0.058665578937720245,-0.03137674758550758,0.012409406424372403,-0.009437799248414345,-0.02740266333198106,0.06741227670187405,-0.06974992023948294,0.03705174125527046,-0.0013453175794737814,-0.039166838110022,0.15265075366731995,0.0439226067533743,-0.1253979986459971,0.04045261866661194,0.08935942379616275,-0.0013076910567087056,-0.15540210484486605,0.1142168866551692,-0.062098307184494037,0.08190225583919378,-0.13996650320700108,0.05514833921180566,-0.007151215470170985,0.023570801330694696,-0.076383589837368,0.004401372965876932,-0.08542830814906653,-0.026051157965844084,-0.01044333060142298,0.06957715206630648,0.03378569635803363,0.09992320301026343,0.016140082900268207,-0.09398572141696594,0.04681619694110228,-0.09193232348362748,0.004274500837778394,-0.041879713131864595,-0.010749281458171972,0.13046924238102733,-0.022369585327639527,-0.04356813013719112,-0.013726131684618205,-0.11146156194193467,0.055468855350526355,0.04041788926130513,0.002807115036603726,-0.11587900126375593,-0.014907378689522416,0.031366472381643085,-0.009721291046765109,-0.026690820920131315,0.08332062428259954,0.018742012474160533,-0.025618945887339744,0.026193589203605438,0.1261604559885918,0.12365322036246901,0.031961795045352626,0.07295080068842053,0.023142998377454115,-0.02127777480362381,-0.03577957611081005,-0.017470966139424515,-0.048019207493277316,-0.09169439092032056,-0.10229932022358482,-0.10943834409450293,0.011770199316696277,0.09407560261839172,-0.08582912977795691,-0.05535185257304548,-0.014988708549325956,-0.03390101570328901,-0.04704121909784639,-0.07863193092690748,-0.013660616199708507,0.016572375075448908,-0.06568991816769408,-0.055025015859093404,0.051207579140444485,-0.02372795580050905,0.0547676629635071,-0.01693160709315522,-0.028993340088363746,-0.038431702580640006,0.038207886395932776,0.03548578988936911,-0.019195635538768265,-0.044141913775578155,0.014626224709698786,0.009768048464314312,-0.06074827278734599,-0.021297680891406018,-0.015731021892517974,0.034635393837942785,0.02797396044796914,0.0475215980597516,0.03331074415598809,0.003734845642795654,-0.03229988624622297,0.033380730081012985,-0.004493559878160309,0.09823935460250423,0.00925245585812275,-0.025700613148792396,-0.030144113855380832,-0.010839992099699582,-0.012435915656472127,0.04722461787259643,-0.026783081869276543,-0.05000472976603687,-0.009486797847180374,-0.06528958081562526,0.016291993912076752,-0.08622357925708,-0.00012753289709697822,0.06215796394015405,0.07244522261979705,-0.007089069815298759,-0.08048355157008884,-0.031184991919739488,0.004033031424510709,-0.015130636873702984,0.08298272766969018,-0.015864618164491206,-0.03322323265248854,-0.004450449078227345,-0.06268037469873519,0.025571393754165696,0.056136987238920515,0.09658490568681714,0.07211639877095691,-0.01045873666445605,0.04728292808502871,0.025458933312772766,-0.013366332035474191,-0.05782245052667192,-0.007609206070471141,0.03904173455665338,0.020717434889956178,0.036779271818776965,0.030742180362200337,0.012197824730608134,0.029901554979255122,0.019294824481412273,0.007756200849846816,-0.052567946379849226,-0.0011961090817944244,0.009927770602380336,0.0020264311209077426,-0.061282859062765635,0.016210599128725595,0.03624463111732058,0.009388979001269135,-0.11788307407459925,-0.016849300647722124,-0.05896797042596946,-0.05453721671703423,-0.03588814054243989,0.0732245075907057,-0.03824828088047725,0.056715857704956796,0.08074709959976645,-0.02024434114431435,-0.0047616119085183185,0.09103162373206829,-0.07394381348093003,0.004194572666194477,0.039886781884949596,-0.020615354560977475,-0.040353577131832456,0.008200032168415597,0.05108504587999699,-0.042445467111994116,0.013710617278022648,0.0429529858976269,-0.04726976527871083,-0.01671397139006349,0.028194765806914594,-0.04162388926553089,-0.02822460667260157,-0.020104367957925626,-0.002391616007410193,-0.0007534749623939307,-0.006233086654235025,0.029637176722750385,-0.01459470403522025,-0.08712160377624222,-0.007997042836141638,0.09311885118256344,0.01639225949162586,0.01958669342391537,0.07384536645893755,-0.06908584689786398,-0.021458189418024843,-0.0027159471243514734,0.03938243363281517,0.04354090754970986,-0.041083705247465005,-0.05115315924535223,0.10405959276214156,0.07531734709749324,-0.04414281331236836,0.020837381379026108,-0.04675954026176636,-0.04286380950300243,0.010391693595151666,-0.0163003859715216,-0.043487976894666755,-0.004583157315648774,0.051543659986427716,0.04720179246823934,-0.02674776030885094,0.01468810343589708,0.058308326989972646,-0.06228580939888267,0.053028108973188666,0.05829136516991577,-0.03791826815530527,0.022954563036495616,0.0036559482456459706,-0.032062217282167675,-0.014444780627312215,-0.06172686681814531,0.024451071144975942,-0.002340374991747895,0.0011341536777332208,-0.06541328223075626,-0.03962320977338803,-0.04708390477163682,0.016049095208322848,-0.048829455046933215,-0.01204360288131806,0.021637258776945084,-0.0011490279686484223,-0.002997101522950213,-0.0007532571991489072
