,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
VRSK,0.03365132058304625,0.014903395499512462,-0.05830440631680558,0.031021817966364648,0.026441954618891626,-0.02807608015656198,-0.053417107603490596,0.0005327504807497751,-0.03043378012207795,0.010732568573824569
FI,0.05558270132687485,0.03186189254425766,-0.027481768411711294,0.028853741347174295,0.00027369892209405325,-0.08189634624881026,0.05346165187736769,0.03192281539416489,0.10356391640072199,-0.012091513717797429
SJM,0.018384207418691345,0.05532510916979111,0.037081306496438066,-0.0016661696469645504,0.019560715114032512,0.06383161346812083,0.0029711164511383465,0.03145687331872283,-0.07136886793094452,0.01927610391548928
TMO,0.047446671428851,0.018751632257187286,-0.04000362557803859,0.02671705936695836,0.024664242471784285,-0.00452226091241606,-0.061867180393257455,0.0445947361997994,0.054862510798800605,0.0054183137396480886
OXY,0.04816516499647459,0.008112325949588557,0.166612397013354,-0.055062263024028266,0.09349654803480967,-0.02723346090498938,-0.03226547413262248,0.08218450952391149,0.009203351364063202,0.02150858480712284
RL,0.052138970140600795,-0.02665795796482773,0.012262957549430685,0.024455193992970126,-0.021615715112974717,0.0785481379012918,-0.009396616638096515,-0.036915416354778824,-0.02921203202295598,-0.0035380917683483564
CCI,0.02584271917894792,0.08131053755512561,-0.053173643583571975,-0.08077293713033144,-0.03534496234617506,-0.0049829643590306606,-0.08132527018956229,0.10420878206559829,-0.05097597084324814,-0.0450187555580971
MMM,0.05985896136780851,0.015221196882725122,-0.0008619206818726551,0.0016276903708974677,0.018414760375153095,-0.01549924661182187,0.0003714619596894851,-0.024109163465556513,0.02064942382245879,-0.002833350421551864
MOS,0.049945329407332664,-0.016737895645256646,0.0565890356602728,-0.02924730811094087,-0.006865238764886002,0.08028462656097672,0.030491187054879538,-0.03944014493693685,-0.05851346104527273,-0.06471718842433476
FTNT,0.03173679684465634,-0.031508818933722184,-0.052702745395838135,0.007214264926163855,0.04641894967839018,0.0019386132695016964,0.0005269953441448768,0.07348337993797553,0.06778590577006981,-0.020428402156382027
HSY,0.028140201516955888,0.06407199155999138,-0.0011308810338931503,0.017460095850420222,0.03337868910062641,0.07480481665229012,-0.03187297665985883,0.04329752351372002,-0.07157584222302737,0.011376181057686084
JNPR,0.02303152879893074,-0.010861530677903741,-0.009461454511067016,0.0011887895954433788,0.014681006890047168,-0.02772090693097923,0.039931705045528454,0.00273720768137558,-0.05195368324139326,0.010304283594290456
DHI,0.05958744725681565,-0.01959373228853842,-0.012317986671196041,-0.013055178825681664,-0.08457741161168388,-0.0013691693273913555,-0.09601164053471888,-0.09893774442517272,0.03432866204511747,0.03810261802817572
ED,0.012674673723505002,0.12103341659400478,-0.04293199820843576,-0.07980819366232982,0.014939447096423182,0.014958753300029524,0.022411452082187356,-0.07614542893314172,0.006283124541747414,0.05104628325757294
ES,0.022850243107358583,0.11057776742893449,-0.044639979988243476,-0.09671839354690283,0.0119266919342752,0.006212175460482991,0.03090611749183504,-0.02608193870178407,0.013600295632030876,0.07725483679847932
ADSK,0.04537965330185955,-0.036122438611639524,-0.0829877300725798,-0.00013003361709721604,0.019828850810152624,-0.008942373199651469,0.0159887949400604,0.02177456015130574,0.06564134907488772,-0.029064371251816344
GL,0.045747675354314045,0.009181457817003212,0.03799307615623581,0.03154591321308079,-0.016867959624811663,-0.021629057359871664,0.03831406879857392,-0.023130853398654325,-0.007509779887455777,-0.020211907662918985
INVH,0.03979704212840755,0.04033474383235045,-0.06262541529147893,-0.0939334877806575,-0.08817161703067125,0.025895632525988775,-0.045338445465623115,0.09214062194586461,-0.015706294491478555,-0.06072843649674201
IP,0.04964037774927914,-0.000310466124706203,0.04492441165216883,-0.0264669592678248,-0.033408701264839975,0.00015650269962216108,-0.020646720984104194,0.02921877417780975,-0.028749714730861436,0.02196128044015823
EXPE,0.050409258044576966,-0.03284127190507163,-0.005001987479510739,-0.013293525175220621,0.00888935121095418,-5.7989848857219965e-05,-0.008957081281180732,0.003060801249990321,0.05665680467482568,-0.023593293899659414
KO,0.030969840444379084,0.0879607977060476,-0.041789664091140676,0.062438116801657256,0.07418652203386282,0.06282918484352143,0.013626554942606294,0.0591703733013145,-0.013726496165060794,0.051137840360558115
PCAR,0.06253082641812872,-0.013496726280215228,-0.004954484485569266,0.0019199036298898063,0.035431163388955085,-0.025267405588297192,-0.06635081083690443,0.0042594830267308524,-0.017445406815366517,-0.030681592215233373
RVTY,0.05316146532832527,-0.014863350326915731,-0.020236979769340146,0.013506532064198789,-0.0006624151225948211,0.021971147693821965,-0.08921876017463137,0.024290395609783216,0.01687444185861342,0.016937971928997198
WDC,0.039438159828222616,-0.09915909887819162,-0.057590968363272516,-0.060611269945445974,0.01180336171821537,-0.0047617161359618035,0.02762413186621764,0.037432970934377134,-0.030951213267408576,0.05590543491072815
PYPL,0.05080410451842519,-0.02692959605999868,-0.0027851890882584084,0.005389922389212416,0.03354277376373322,0.017278463696225235,0.07871498481256778,-0.017447236543332016,0.07726492632770497,-0.002988278110309318
NEE,0.027700929263146476,0.08141309441697951,-0.03457282705937205,-0.08752988996299968,0.048046961623923225,0.007507658056518065,0.036453243138362526,-0.079825417542902,-0.02886722810517604,0.08533588981076394
UPS,0.053149677722320654,0.02281178092991509,0.018763400292403774,0.029424301546658732,0.021336430041834078,0.025006440243709162,0.013678681154195887,-0.01722564566598237,-0.013163143131243974,-0.023299841505068863
ELV,0.03137798407992187,0.02217284018437818,-0.019365181654562965,0.053189078895034894,0.003880130821156437,-0.002122435172108747,-0.10654538686802714,0.08471124097605252,0.08328248350357462,0.11681354537493085
EMR,0.067686355716029,-0.024137370015783918,-0.013563791866492992,0.005289994819574312,0.01836238468091962,0.005070789570292793,-0.025229460177309822,-0.052312407015516676,0.021025963014212837,-0.010374235171694958
MSFT,0.04255231483254764,-0.0769005345812841,-0.10141194275309527,-0.03901322556390945,0.05811851564345662,-0.02404127805607253,0.07493076033412283,0.04463780315112544,0.05867238269263331,0.06093588576290966
UDR,0.04596103891895535,0.038117822439973116,-0.0579143299006512,-0.09549520520327116,-0.09675421440412567,0.007215740360558244,-0.1102227512515964,0.07475620482278104,0.03532405319546776,0.014541664993603973
CTLT,0.022189962165912763,-0.0001760964676922427,-0.006228846522329848,-0.004142140918780334,0.04987146243718973,-0.011323229397545341,-0.008909007468837202,-0.012679477294773337,0.038345028282320406,-0.09314958443942736
WEC,0.018082178019720892,0.12398585605384821,-0.0462746169836864,-0.07515513430217831,0.01703750240948231,0.022801197235478517,0.04354202400167676,-0.08114930554106801,-0.0004627423983287205,0.04727548227211168
UBER,0.044074302593353376,-0.05676447097907934,-0.02401248677490548,-0.026086968059779402,-0.05220873694300719,0.0025391438628055226,0.03999195263577409,-0.021208823972554053,0.044644411949607006,-0.0067118723850999925
AME,0.054939586941375886,-0.02079518136629764,-0.00997396961335169,0.03484718414180457,-0.013180807895823198,-0.04828871324379076,-0.023293551259501197,-0.08283204067430594,-0.02071983408148052,0.049845750685269925
DD,0.07033347834459429,0.001763132311473757,0.040390865532212286,0.012630267121348569,-0.015024297018668975,-0.00023024098365700886,-0.027219826549066344,-0.036184453834365096,-0.01782176115982115,0.03654646356725438
ACN,0.048262286882105265,0.005156046613898584,-0.06127851901269574,0.025637037877228055,0.01101437603900196,0.0013572173156734303,0.02200751204741451,0.03752530146751387,0.07214603394434074,0.011879169675435746
VRSN,0.03527371225043071,0.017107954143487147,-0.010878895839725199,0.02252514489711246,0.05611288472598606,0.01590217090046478,-0.019115245309535848,0.000726833860892829,0.008660300850211525,0.004693546346098765
EW,0.03790705096192453,-0.005583407076041953,-0.0394842118841971,0.02714385388916427,0.0345538728380393,0.02024999373677786,-0.023318162779675706,0.03830488918641658,0.02409103475163308,-0.02099766356926791
CMG,0.02114556499056298,-0.020272530722555138,0.0457351521506287,0.00626459211327869,0.0998150434010375,-0.023920737193636115,-0.05431402617592472,0.04331916739540306,0.07823093415698788,-0.00018958613379607334
AWK,0.032278723003687115,0.07899327377243848,-0.03036965209540502,-0.047323260408881,0.018271443827303897,0.021656903783621635,-0.023313747188188433,-0.03961347407132544,0.01172530005365068,-0.012041006427855567
COO,0.03448580592893603,0.0004265377805612446,-0.019923726270986382,0.001220440091021563,0.08317725723245009,0.009134277027187413,0.021269749258234515,-0.05024879238155892,0.14352253646619031,-0.18115171702489405
SHW,0.06578189152659486,-0.0029831937498688062,-0.02610630537914745,0.01802825776845775,-0.022265105022502042,-0.02242340306234224,-0.038575318587140604,-0.06384787884791346,0.004023334454968019,0.002647962088302612
HPQ,0.04406524627638185,-0.04324953681075242,-0.026908738176121987,0.01519533243609567,-0.003272918923972704,0.009315474213733022,0.04691969669470618,0.010024704949476656,-0.09388072810714508,0.014823807198352116
AMAT,0.04161449356242395,-0.11709531221137336,-0.05423873626363816,-0.04857548351073395,0.036281741079062006,0.012283075941196884,0.01595381694747602,0.05232806069134036,-0.07502997003474601,0.060559241642994484
CCL,0.05323893105288975,-0.03779087156906186,0.020902200008174287,-0.014495282658605694,-0.046559466218348354,0.026526384277400634,0.005056825829966351,-0.006990276007631531,0.09792531855580636,0.06781685378917893
MLM,0.0489420547601237,-0.020068063768549593,-0.007110984994656819,-0.015650978973024563,0.01171979612614326,-0.002950092066183665,-0.054494433834386666,-0.06227036289600774,-0.004870771984620934,-0.030735538341498513
EVRG,0.026592037966581487,0.10802807903176749,-0.024548489505471806,-0.06580596488641495,-0.0004357639501017544,0.0346246727705884,0.05418875593858415,-0.06039721513759152,-0.015495947907300866,0.051991488543470694
EA,0.044809622217889096,-0.019647682318874572,-0.028300663328509935,0.011694498058845364,0.07258746710147716,0.027264099023188902,0.044950590302678874,0.005357733084276874,0.038182581333868676,0.0002576677680258834
DE,0.05940409027685247,-0.0038938825709829263,0.01747635260516562,0.05767540911129399,-0.01249313419939759,0.010109853704562053,-0.010988536696601338,-0.04332275194526517,-0.015875990348553824,-0.0040870097652413685
VLTO,0.055709812758444666,-0.015474135066933974,-0.028425332805910315,0.0014554741944346012,0.02661826306489075,-0.01723180214615018,-0.0016730943962669313,-0.01647116842086482,-0.029464653288011667,0.0023797926623312753
SPG,0.05120052002433255,0.029095658823561833,-0.012678940527176935,-0.08284049967598127,-0.06907406986164472,0.04527262774617467,-0.07251250384789529,0.051684728049589165,-0.033827940386681445,-0.08580764667136508
AMD,0.03767699866902476,-0.0940835335100412,-0.04987499058003487,-0.05583314019019979,0.06045499626610309,-0.013516504638138862,0.06480922291381985,0.009403714880630376,-0.09243475378631896,-0.009288045784911826
KLAC,0.03656304390405953,-0.1010786515401575,-0.05910618875834915,-0.04391831371705997,0.030750102437377965,0.00881607945075859,0.010572462007953047,0.045015934170522826,-0.07221453896514095,0.012762946998298401
NDAQ,0.04981777841629435,0.03356194392756509,-0.011919430175934977,0.011645499577747721,0.04240400328172162,-0.025406386254194033,0.10382792259519784,-0.00626659145577915,-0.1079493759256564,-0.16482193958483865
RTX,0.04994744528327277,0.048882979933228814,-0.009592299385995045,0.04893426569648506,0.01230580499562933,-0.08719708302645798,0.048879068547137604,-0.005594137205635048,-0.008713552536192345,0.045224019834183865
NXPI,0.04893303931086765,-0.0930107261414513,-0.05150918991971866,-0.03872799748943001,0.00832564931102004,0.05155933640070594,0.02156686041514435,0.03828299268027736,-0.07554860940126476,0.009633336585828255
PNC,0.06753525310261749,0.00869806336130319,0.02988321966181402,0.0202621759243748,-0.10928001596383922,-0.042322906220939635,0.05550592195561804,0.03907531777367619,0.037671076396955216,0.005414320128335379
KMX,0.06404164708884044,-0.014711910907420142,0.03214304737995163,0.017088858636898678,-0.07243806666286498,0.032309557505555926,-0.03471936405086063,-0.017011925428360938,0.03923848182069793,-0.017991061635912152
MTCH,0.04479256740116086,-0.025647468777064537,-0.00026238339324442155,-0.033309690308580345,-0.0009989587969210566,0.02897848706797145,-0.010927617988255577,0.022745100037917087,0.027004734379552284,-0.009618281615486137
BIIB,0.038759936827676165,0.013242570843876955,-0.012022086528621393,0.037062764200414454,0.021941736616652295,0.04621211653979226,-0.04105491985652766,0.041361247101312455,0.03284582159562876,-0.052199842405416544
NVDA,0.02639248006196436,-0.10837081993362838,-0.06358853802198369,-0.0830803836447345,0.0040771148611164956,-0.0357951079058981,0.03308053582709772,0.05752768597227871,-0.08638722594010315,0.12664074112813278
CHRW,0.04342911275223874,0.003665413610420265,0.014668989634554234,0.0003280559834590507,0.013900201769219227,0.044490908244009135,-0.03216466764407364,-0.02960332074632048,-0.011114238580622162,-0.02634082145829145
EXC,0.027836167942597783,0.09995451461063509,-0.03578945740322245,-0.07012607327212532,0.045983828729959444,0.034017421623397055,0.07897529249397753,-0.06501608265890789,-0.002487538436298414,0.03258528997522719
HES,0.05473006061499101,0.0029094379739940356,0.15344242731271288,-0.03534006898203266,0.08531220002535778,-0.026977102056043138,-0.010094095331584355,0.04692521828327236,-0.004860420109254383,0.01611224594372937
HD,0.061059439420319,-0.001690321995554718,0.02190534315277908,0.050609028860197885,-0.01817282724786535,0.031040042999962325,-0.06423741293430335,-0.016958049931287786,0.036813621600335085,0.006969719402481244
ALB,0.02857014740911798,-0.05123378402566611,0.04708008032412618,-0.03319434485440482,0.07208532468842678,0.04917691241342458,-0.02172560655378447,-0.09916685380289691,-0.049157143785099534,0.06147528705227416
VLO,0.04814195348475538,-0.0043178746918929424,0.12040386465914442,-0.048141923679480336,0.06750456362073083,-0.03714399086699504,-0.04003671414134553,0.048895188138404384,0.0002617790541928397,0.020253806090514016
AON,0.03526724809888168,0.05693928771441833,-0.033516613412545276,0.07072083231551532,3.765741189650114e-05,-0.03925623969947471,-0.01045187779932654,0.011151174759857423,0.02491198539130695,-0.013436716784122114
ZTS,0.04829684762389134,0.003053372394119968,-0.028600663906001366,0.04659760438170156,0.022718704891135474,0.02223833110159186,-0.019614489301179858,0.028356051163669408,0.011657366423282913,0.01429872639151774
FDX,0.060172460983931024,-0.00888381994402063,0.018652279442224105,0.03654433226408885,0.024820118203055134,0.0014452503669906236,-0.021324085068396927,-0.004637132252239222,-0.005497543250919279,-0.00988622116215959
DG,0.005352480993433124,0.012948111666541128,0.019356559007313978,0.040965367037806545,-0.10595026451910797,0.06689382001677635,-0.0930617075498576,0.07865083858124565,-0.1309843389274945,0.19974341063894535
HIG,0.05659428224564236,0.05567309260693933,0.019351790651635507,0.060582002462837015,-0.03127773036646299,-0.1184998153543405,0.03879514114167078,0.009627483453806056,-0.042438868121233424,0.012618269654195305
CMS,0.027347574992503922,0.11392946029189502,-0.04194317878036852,-0.061793977621390765,0.0046006171535866,0.01973798586385275,0.043334149467194855,-0.08168857500734117,-0.0067055055473262595,0.04465915000982894
CAG,0.020148239933186436,0.09176112131580617,0.004506032830727497,0.011390975034146046,-0.008524088986481163,0.03080893842679635,0.03441556695129792,0.04779110243209999,-0.07443418494502171,0.051153289931883436
INCY,0.03360072100608618,0.021597271327807036,-0.01976109802407172,0.046337798713097685,0.04138498718576946,0.020496202987036787,-0.048623174314247376,0.016444610474450866,0.02633031525894469,-0.011943075853916536
SCHW,0.05012542085718127,0.0019392904666654847,0.02080798553233406,-0.01247844821093337,-0.05430362341211634,-0.05464464662059268,0.052318414289812015,0.047832770895163884,-0.007469984197397701,0.027233724398231633
HSIC,0.03832691725653231,0.013658088489735203,0.021441301328226525,0.016979858559114644,0.011320973337126828,0.05939293547490576,-0.06739969794532662,0.01849982470809666,0.03263883084539358,-0.021081144854205723
AXP,0.06598340927808981,-0.0061544120202933535,0.014455024272877117,0.016483505425100284,-0.023894943464222447,-0.0813668039939975,0.09438253803725517,0.03930161667802903,0.036512844806474945,-0.021102154429907892
HPE,0.02612981017607406,-0.05607992720037422,-0.030707244573150164,0.07822449778019211,-0.008638635507861809,0.03697850144621885,-0.0066904984302058,0.03635926253862163,-0.11481549500521865,-0.053021201238561244
DFS,0.05923242138391495,0.0009529928970494349,0.03522631553560357,0.036921754505558964,-0.04809125524238348,-0.004914460470367258,0.06181254026343,0.021125500064397756,-0.007873023090948119,-0.06553234804160539
HRL,0.016113297418720043,0.0020000059675232703,-0.003998550725064976,0.003233803347407037,-0.04224087685098272,0.023004332869150143,-0.12883145736502896,0.11004374582462237,0.1418686553973154,0.23393644386384546
SO,0.015326046141077833,0.11410787162561864,-0.05269066193143072,-0.08530563328644973,0.01697306222271694,0.017509710048970527,0.07434102456172155,-0.04828135349479632,0.003818296737038559,0.08747874526933609
FRT,0.03853704402460464,0.03650460071394144,-0.01512003737070741,-0.07918865749964123,-0.07396200244573206,0.007037084902264586,-0.07214532892211656,0.04487880857901489,-0.024238291581708028,-0.06230746612692964
ZBH,0.03690004149499743,-0.001372239835455691,-0.028450750550452757,0.08285026758353736,0.050679555860396734,-0.02515672015350358,-0.10069780071527071,0.04498556187412458,-0.060333885171516416,-0.07428384433741488
CME,0.02422952274882057,0.049038063519451044,0.0018565834404468068,-0.022277836342529,0.04208774778458107,0.003526161771185522,0.013317885298705093,0.06027694643711455,-0.02908481137078587,0.01032103278173454
XOM,0.04575530780413425,0.02730714428319126,0.15138138701728304,-0.07967015762343051,0.10430381613100378,-0.05320948083073631,-0.0037498884518550185,0.05085801675302894,0.0013613599311312183,0.022574461939529233
CVX,0.05447885607470836,0.009737261289016197,0.1551713738613428,-0.047878673841088994,0.08582113871602493,-0.022181131751044834,0.0028197240783358027,0.06143236414642479,-0.005335934206295581,0.032883511980636576
CMCSA,0.042595641496887895,0.021717626514587515,0.0024165271699975177,0.0009945031667710105,-0.0021605013903636854,0.11267908908451812,0.05965987609516847,0.002594680797984153,0.04755113324681127,0.007201526922382637
PCG,0.025325599763811452,0.06907899555987383,-0.029507727156340213,-0.08254606009730234,0.030661749799552742,0.03670706001746539,0.047171708601940754,-0.059940517809487455,0.0578072797350943,-0.00712268653087256
PNW,0.02296902199610206,0.08018865830747492,-0.03110755927045454,-0.06015505203854355,0.013464749561533899,0.0127439233999924,-0.000886582883281936,-0.08409307303252211,-0.0199160035558601,0.03622505477302855
ICE,0.05072185086403143,0.04078026083580374,-0.04695473861625472,0.027953329452005536,0.01323033949044092,-0.048433734021259126,0.0202964315648865,0.049770646466832054,0.022577997457445608,-0.01231573083436786
BEN,0.04743157130274293,-3.397700111902627e-05,0.0033593040032604002,-0.00969241766620284,-0.07698528079730993,-0.034427810133345234,0.03886661526670244,0.06181060624654067,0.055972118963920486,-0.02248326962711924
UHS,0.03929019922120447,0.0034118431039839507,-0.022895302152539453,0.00574919189207771,0.027984107477348336,-0.04616111741058875,-0.05319307046658126,-0.03282878094769847,-0.027600449265664514,0.031382102732319145
BKR,0.05929177644891308,-0.00020299411629105612,0.1239171211780714,-0.04514697690745107,0.08326325390303296,-0.023667101144574588,0.017501157552801398,0.004594181042995776,-0.024953028898167248,-0.02994274952930533
EMN,0.0625129264334784,-0.018147727161758075,0.03115452495474801,0.0022453507388015266,-0.017432703336664402,0.020110451101819797,-0.04050556727785199,-0.05255793801374509,-0.04952581376767194,-0.010869615708743572
SBAC,0.027025804740041705,0.05757739009501139,-0.02696475828986336,-0.0875765413653138,-0.05822287594116324,-0.024984885168019198,-0.07214058477646738,0.039710064278340694,-0.011949293700982574,-0.059908538059327526
ROK,0.05201888524841478,-0.013061192749941115,-0.008581262575376981,0.022029325524819326,-0.00921771209730305,-0.011738515737769973,-0.052057999256941045,-0.06153601513427457,-0.00980968347867262,-0.01790362948091792
PTC,0.043171899032935473,-0.047288374934450504,-0.033053681594070274,-0.004907971688905534,0.052000261385604575,-0.01944154634185269,-0.03183012716452706,0.016422953155704117,0.042229518567357814,0.01037539657750246
NRG,0.046257680405512605,-0.02808244451497534,-0.044201594983212425,-0.05946963761944943,0.051530939809035364,-0.05922668654577094,0.023000548968580687,-0.0634000531911722,-0.011809644807938962,0.03872604432131076
NSC,0.05481760856600501,0.004853282302432435,0.001965798480881048,0.022240210241769847,0.030417727358767743,-0.005132599235054263,-0.02798877402086333,-0.03145956909873678,-0.02630722163852593,-0.0518089475034545
NKE,0.05189923914486759,-0.020769535203387146,-0.006097801110247445,0.07235180097743853,-0.009336544589506326,0.09898784398646798,0.043803557165106206,-0.012816849110147764,0.052310263415358216,0.037674593444323216
FIS,0.06025162528153221,0.03286299883050836,-0.014231128667237785,0.019954299752051017,-0.05011003813635567,0.005157148162833065,0.036117089973214576,0.009035121729522512,0.026291251694171708,0.003045074348051123
FANG,0.04476324976445857,-0.0008177129005818784,0.13601629905722717,-0.07988324677792273,0.11202892574964693,-0.04256631510104629,-0.02131494877689916,0.0320175926013434,0.020927232390988475,-0.013331379110017364
VTR,0.03688660088258706,0.04835637416233982,-0.05047483487981476,-0.10216926397249705,-0.07265734753086525,-0.00740814462140179,-0.03917058862463246,0.03711335524255441,-0.038990636292150896,-0.0217090516623249
MAS,0.06497116206711648,-0.012683663414675925,-0.01324756619546905,-0.007299972803851894,-0.058093104243300504,-0.026118231078084905,-0.09996289207015888,-0.1020973728793285,0.030733737639913272,-0.01129230568406521
RF,0.06893596332278537,-0.00130001692222947,0.04782165086515012,0.004271553265847602,-0.119681752565336,-0.03965850165076809,0.06461069885184732,0.06561421569628129,0.0189977908336114,0.0056299253996694755
ETSY,0.04465284316556165,-0.025240392920432737,0.011651094440808375,-0.00846778792913302,-0.058020362837415164,0.08246363349741281,-0.00067470223357067,-0.02308429124340026,0.034301800602050875,-0.05264798811111322
AMCR,0.03475091580965886,0.011624572173480677,0.012693890367082829,-0.029629810327056735,0.019498892231561676,-0.0068167235385649325,-0.0052843074980761405,0.027302664187583304,-0.03259838574152901,0.031511407912692684
TAP,0.03837307862223869,0.03920241954484261,0.029502501385396177,0.01060612719407275,0.006289101950349072,0.0388899019002012,-0.005927016969912604,0.02631209873894622,-0.05343037278663392,0.019109923075874165
MAR,0.06143922994080122,-0.02024257382500956,0.00552364495140716,0.015838676474715846,0.04133853690477199,0.007540336310083954,0.006345310355057193,-0.04714385030098577,0.0839009162020084,-0.029724043457054032
XYL,0.06144471054582249,-0.026383628238903875,-0.02263624451665998,0.035487390853540565,0.003595013817128737,-0.03731122685439017,-0.01075673524801416,-0.07717895714643801,0.005183342137675283,0.035295176223518306
CMI,0.05904639361089598,-0.01743356668660695,0.01789647991523104,0.03448253439888425,-0.012449645564937254,-0.018402130898096718,-0.025441150652908192,-0.06794062424414997,0.017123102462340903,-0.019751218772970893
BF-B,0.03816655795723873,0.028758639856721613,0.013714393582190152,0.017061695148908856,0.013622810610302722,0.09049616596162159,-0.01242439321115925,0.012435164607620447,-0.05806680347334611,0.023714514450349566
CPAY,0.03741837878181488,0.0008806874677537495,-0.01359477713795863,0.019551524098114222,0.02355997735798234,-0.01617471953014004,-0.010960635935676677,-0.020366745656566033,0.025143290001214173,-0.035294617998277836
KR,0.022627320627239544,0.05729622987914048,0.01402554527424611,0.04427277294872848,0.011226986760115756,0.06337561336198397,0.04415193637528685,0.010582193237854719,-0.04561552145150684,-0.012451772827105611
PLD,0.05410345110543967,0.025541131474066787,-0.05555221660989496,-0.08526596704020552,-0.06454877870128255,0.024773965897448354,-0.035170165716914156,0.06288226571109848,-0.00404570447774061,-0.07273874849930313
IBM,0.056915850413679886,0.003550000051735565,-0.02459137264580195,-0.003603100725660081,0.010366914652337869,-0.019998353097854586,0.024100689189707702,0.015861528786248236,0.054336867873031505,0.056081806064114975
USB,0.06755898786712006,0.008097209394989082,0.03691121913865011,0.017637035912536878,-0.1115232964108463,-0.02700265542455405,0.09512935360325281,0.03837927090837716,0.06206242767755291,0.007074067952162766
BSX,0.048751893446662725,0.012829552929471374,-0.046687867355214685,0.04703235815723496,0.08624234373511633,-0.008606304837117615,0.013228715427902528,0.057143610530207806,0.014506945268703306,-0.004347680587356606
LKQ,0.05796537779825888,0.006595447704683098,0.0364040494029961,0.029599887433780926,-0.03295743611051112,0.0431885674912878,-0.012053528627529201,0.011303503226700914,0.05399082807797476,-0.0307459797857533
LIN,0.05247873761455459,0.021219765483341167,-0.034563330177714825,0.05156279428173365,0.06781562075661103,-0.060074982315561805,-0.009375762202793167,-0.011640214683195864,-0.03503176419558686,-0.015481889078746031
ITW,0.06314110362137315,-0.002748750637707045,0.0014154031052563507,0.028413680943636166,0.015106253311040246,-0.024976697188125025,-0.061998456267255,-0.0799599696818158,0.0007175853065249765,-0.005748077018790154
EOG,0.04955430617605346,0.012804932963445965,0.15366705638701544,-0.0591198971973409,0.099738882550461,-0.05397336990449298,-0.0013431120718548858,0.0493903089731579,0.0017052574170812736,0.016466320000289525
KMB,0.02889040730054137,0.09082489804066585,-0.044264166520003,0.06232688081820779,0.027152969906903846,0.05999170670756842,0.03260146028920837,0.018989109742351667,-0.02191307623112928,0.011040304403288672
SPGI,0.055162312233781326,0.01563339751147988,-0.0571572251304936,0.027488013259694483,-0.002573310713963051,-0.04605007166325269,0.011788976348184876,0.02686673018137625,0.04606226769946077,-0.015886765102312725
NEM,0.03801876557973538,-0.0019342608509688739,0.04268795165269417,-0.09197369162300482,0.0058789927319777115,0.0048368399377288285,0.04243227404177714,-0.017254599163756504,0.10772836939827328,-0.0004927922133342728
LULU,0.04594629898333759,-0.0371549651248686,-0.0073711145118336985,0.05867323503468504,-0.0009669736442820991,0.10847853100193976,0.03323846006641255,-0.04232269066152687,0.04440736043753119,0.0107078411483522
WFC,0.05055884918621197,0.0020826985996365457,0.020220104267804604,0.022688457740952767,-0.08742681417719228,-0.040152325258406535,0.10388926703704107,0.05251931456429162,-0.01089387972564953,0.015596529453666335
CTVA,0.05687230756876377,0.014582456604583051,0.05519139658773146,-0.018605573733929837,-0.022722639643577673,0.0019795567215624196,-0.025567937452111344,-0.01011958609230102,-0.042340783794154,0.02584583034886725
EL,0.0469534476145574,-0.0015719113502244565,0.021373549646934137,0.034303646034207845,0.021688214183558666,0.10297096483279737,-0.001844789228540271,0.06885500572926607,-0.005580461073557405,-0.008967700661690935
GS,0.06904124446874844,-0.003073631941971006,0.023008610950259092,0.011256223042393232,-0.043284480259912744,-0.03728911525501276,0.06982752419813182,0.013663272431624995,0.021226822911350196,-0.02492930657394406
GD,0.044646304211536744,0.042033403114715276,-0.020271986353528112,0.008756460809289617,-0.004826412606049294,-0.09975733535321979,0.014580621406638586,-0.061352308058942845,0.023426307234906196,0.038873610402144924
CNP,0.023220238023478612,0.08488666229013464,-0.020834454795345562,-0.09916402010486987,0.061686878222673505,0.006069652493631315,0.028291756433064204,-0.020761196429268502,-0.02083351534615962,0.04207739669494048
PM,0.025172807992391008,0.09006063438876752,-0.026220970197661623,0.04605439064879837,0.030465646877469915,0.030299875969318487,0.050194660796502096,0.02115683513654625,-0.009422784902471395,0.023786604941570463
MCO,0.054508848394703664,0.006542600624293121,-0.04692617303544761,0.024929736576870164,-0.00617733861676049,-0.04626909615631419,-0.0012149172280734957,0.015097682566830384,-0.030979904510399617,-0.006157232349964745
CLX,0.026030233787264757,0.06883361000177056,-0.034730635203927926,0.050027022433493815,0.0132434948137206,0.05261262872525575,-0.027742352097071397,-0.013432642007968338,0.009360128698344206,0.02125177227915312
CAH,0.020521932919214666,0.02241005850189988,-0.032486703532851297,0.04309491524330256,0.011732636620781832,-0.09860756382927019,-0.054660376537440596,0.043635866472667525,-0.08040928505817406,0.02872829236263684
PANW,0.028216833923056482,-0.05964960042198219,-0.07819799114929514,-0.03172995192597631,0.04810462879188858,-0.04879361919517591,-0.028688280750550875,0.0750013141183319,0.09836297274055773,0.04880543013586915
DGX,0.027792006464747304,0.0417051891548541,-0.015581205111299437,0.044127236877867584,0.03446381407285671,0.009040750090703722,-0.06339932206213314,-0.018996197598949268,0.04200302513847388,0.0025080088240982505
AVB,0.0362258179248395,0.02915791034675618,-0.05419669527278528,-0.08178175981308614,-0.07982202164398894,0.0027056621902780613,-0.053946381861567375,0.056297932081198925,-0.035255811619445285,-0.037179381596864305
