Datetime,Open,High,Low,Close,Volume,Ticker
2024-09-06 09:30:00-04:00,256.30999755859375,257.3900146484375,254.64999389648438,255.50999450683594,142811,CRWD
2024-09-06 09:31:00-04:00,255.875,256.1000061035156,255.49000549316406,255.99000549316406,12216,CRWD
2024-09-06 09:32:00-04:00,256.0249938964844,256.1260986328125,255.06500244140625,255.10000610351562,5364,CRWD
2024-09-06 09:33:00-04:00,255.27999877929688,256.3900146484375,255.02999877929688,255.69259643554688,10661,CRWD
2024-09-06 09:34:00-04:00,255.39999389648438,256.3699951171875,255.39500427246094,256.3399963378906,4707,CRWD
2024-09-06 09:35:00-04:00,256.114990234375,256.8699951171875,255.92999267578125,256.4800109863281,4701,CRWD
2024-09-06 09:36:00-04:00,256.75,257.1098937988281,255.47000122070312,255.66000366210938,21318,CRWD
2024-09-06 09:37:00-04:00,255.71499633789062,255.94500732421875,254.81500244140625,254.81500244140625,8364,CRWD
2024-09-06 09:38:00-04:00,255.25999450683594,255.25999450683594,253.61000061035156,253.89999389648438,22819,CRWD
2024-09-06 09:39:00-04:00,254.14999389648438,254.19000244140625,253.1531982421875,253.3300018310547,10127,CRWD
2024-09-06 09:40:00-04:00,253.12440490722656,254.10980224609375,253.12440490722656,253.5,9272,CRWD
2024-09-06 09:41:00-04:00,253.28660583496094,254.02000427246094,252.86000061035156,254.02000427246094,18075,CRWD
2024-09-06 09:42:00-04:00,253.94000244140625,254.2277069091797,253.69000244140625,254.08999633789062,6900,CRWD
2024-09-06 09:43:00-04:00,253.91000366210938,254.13619995117188,253.80499267578125,253.94500732421875,7669,CRWD
2024-09-06 09:44:00-04:00,253.94500732421875,254.25,253.69000244140625,254.25,6397,CRWD
2024-09-06 09:45:00-04:00,254.5449981689453,254.77999877929688,254.16329956054688,254.5449981689453,12802,CRWD
2024-09-06 09:46:00-04:00,254.75999450683594,254.85000610351562,254.17999267578125,254.85000610351562,4802,CRWD
2024-09-06 09:48:00-04:00,254.8249969482422,254.8249969482422,254.6300048828125,254.6999969482422,16346,CRWD
2024-09-06 09:49:00-04:00,254.6999969482422,254.72500610351562,254.44000244140625,254.5131072998047,3307,CRWD
2024-09-06 09:50:00-04:00,254.3699951171875,254.85000610351562,254.11500549316406,254.11500549316406,8504,CRWD
2024-09-06 09:51:00-04:00,254.3000030517578,254.3000030517578,253.6699981689453,253.86500549316406,8794,CRWD
2024-09-06 09:52:00-04:00,254.16000366210938,254.16000366210938,253.55999755859375,254.02999877929688,6251,CRWD
2024-09-06 09:53:00-04:00,254.11500549316406,254.11500549316406,253.44000244140625,253.6300048828125,8619,CRWD
2024-09-06 09:54:00-04:00,253.63499450683594,253.63499450683594,253.00010681152344,253.22000122070312,4701,CRWD
2024-09-06 09:55:00-04:00,253.3300018310547,253.61000061035156,253.1699981689453,253.38999938964844,9708,CRWD
2024-09-06 09:56:00-04:00,253.38999938964844,253.63369750976562,253.24000549316406,253.5399932861328,5927,CRWD
2024-09-06 09:57:00-04:00,253.3300018310547,254.19500732421875,253.00999450683594,254.05999755859375,14142,CRWD
2024-09-06 09:58:00-04:00,253.77000427246094,253.91949462890625,253.47019958496094,253.52999877929688,6469,CRWD
2024-09-06 09:59:00-04:00,253.47000122070312,253.47000122070312,252.7050018310547,252.83999633789062,11917,CRWD
2024-09-06 10:00:00-04:00,252.8249969482422,252.8249969482422,251.39999389648438,251.8800048828125,24513,CRWD
2024-09-06 10:01:00-04:00,251.79600524902344,252.3699951171875,251.72000122070312,252.32000732421875,15684,CRWD
2024-09-06 10:02:00-04:00,252.3800048828125,252.45700073242188,252.0740966796875,252.19500732421875,8813,CRWD
2024-09-06 10:03:00-04:00,252.19500732421875,252.52999877929688,251.99000549316406,252.1999969482422,17094,CRWD
