2024-09-20 22:36:31,766 - INFO - Starting data preprocessing.
2024-09-20 22:36:31,767 - INFO - Found 503 stocks files to process.
2024-09-20 22:36:34,599 - INFO - Loaded data from raw_data/stock_data_2min/MSI.csv with shape (4885, 7).
2024-09-20 22:36:34,652 - INFO - Loaded data from raw_data/stock_data_2min/FCX.csv with shape (5651, 7).
2024-09-20 22:36:34,707 - INFO - Loaded data from raw_data/stock_data_2min/ADM.csv with shape (5648, 7).
2024-09-20 22:36:34,753 - INFO - Loaded data from raw_data/stock_data_2min/LH.csv with shape (4692, 7).
2024-09-20 22:36:34,815 - INFO - Loaded data from raw_data/stock_data_2min/SOLV.csv with shape (5573, 7).
2024-09-20 22:36:34,872 - INFO - Loaded data from raw_data/stock_data_2min/BLDR.csv with shape (5586, 7).
2024-09-20 22:36:34,926 - INFO - Loaded data from raw_data/stock_data_2min/LNT.csv with shape (5496, 7).
2024-09-20 22:36:34,984 - INFO - Loaded data from raw_data/stock_data_2min/BAC.csv with shape (5654, 7).
2024-09-20 22:36:35,040 - INFO - Loaded data from raw_data/stock_data_2min/PSX.csv with shape (5644, 7).
2024-09-20 22:36:35,095 - INFO - Loaded data from raw_data/stock_data_2min/GPN.csv with shape (5606, 7).
2024-09-20 22:36:35,139 - INFO - Loaded data from raw_data/stock_data_2min/HUBB.csv with shape (4561, 7).
2024-09-20 22:36:35,192 - INFO - Loaded data from raw_data/stock_data_2min/PPG.csv with shape (5609, 7).
2024-09-20 22:36:35,242 - INFO - Loaded data from raw_data/stock_data_2min/TECH.csv with shape (5183, 7).
2024-09-20 22:36:35,294 - INFO - Loaded data from raw_data/stock_data_2min/IRM.csv with shape (5607, 7).
2024-09-20 22:36:35,345 - INFO - Loaded data from raw_data/stock_data_2min/IQV.csv with shape (5369, 7).
2024-09-20 22:36:35,381 - INFO - Loaded data from raw_data/stock_data_2min/ESS.csv with shape (3758, 7).
2024-09-20 22:36:35,433 - INFO - Loaded data from raw_data/stock_data_2min/WBD.csv with shape (5654, 7).
2024-09-20 22:36:35,487 - INFO - Loaded data from raw_data/stock_data_2min/HAL.csv with shape (5647, 7).
2024-09-20 22:36:35,540 - INFO - Loaded data from raw_data/stock_data_2min/STZ.csv with shape (5470, 7).
2024-09-20 22:36:35,590 - INFO - Loaded data from raw_data/stock_data_2min/BG.csv with shape (5427, 7).
2024-09-20 22:36:35,642 - INFO - Loaded data from raw_data/stock_data_2min/PARA.csv with shape (5655, 7).
2024-09-20 22:36:35,693 - INFO - Loaded data from raw_data/stock_data_2min/ADI.csv with shape (5647, 7).
2024-09-20 22:36:35,751 - INFO - Loaded data from raw_data/stock_data_2min/F.csv with shape (5653, 7).
2024-09-20 22:36:35,803 - INFO - Loaded data from raw_data/stock_data_2min/ADBE.csv with shape (5606, 7).
2024-09-20 22:36:35,854 - INFO - Loaded data from raw_data/stock_data_2min/STLD.csv with shape (5510, 7).
2024-09-20 22:36:35,906 - INFO - Loaded data from raw_data/stock_data_2min/SMCI.csv with shape (5654, 7).
2024-09-20 22:36:35,958 - INFO - Loaded data from raw_data/stock_data_2min/CPRT.csv with shape (5652, 7).
2024-09-20 22:36:35,986 - INFO - Loaded data from raw_data/stock_data_2min/TDG.csv with shape (2932, 7).
2024-09-20 22:36:36,022 - INFO - Loaded data from raw_data/stock_data_2min/TFX.csv with shape (3848, 7).
2024-09-20 22:36:36,073 - INFO - Loaded data from raw_data/stock_data_2min/ULTA.csv with shape (5507, 7).
2024-09-20 22:36:36,122 - INFO - Loaded data from raw_data/stock_data_2min/ARE.csv with shape (5317, 7).
2024-09-20 22:36:36,172 - INFO - Loaded data from raw_data/stock_data_2min/SYK.csv with shape (5496, 7).
2024-09-20 22:36:36,224 - INFO - Loaded data from raw_data/stock_data_2min/KVUE.csv with shape (5654, 7).
2024-09-20 22:36:36,278 - INFO - Loaded data from raw_data/stock_data_2min/CB.csv with shape (5540, 7).
2024-09-20 22:36:36,330 - INFO - Loaded data from raw_data/stock_data_2min/TSN.csv with shape (5639, 7).
2024-09-20 22:36:36,381 - INFO - Loaded data from raw_data/stock_data_2min/GNRC.csv with shape (5448, 7).
2024-09-20 22:36:36,433 - INFO - Loaded data from raw_data/stock_data_2min/PEP.csv with shape (5654, 7).
2024-09-20 22:36:36,484 - INFO - Loaded data from raw_data/stock_data_2min/PEG.csv with shape (5648, 7).
2024-09-20 22:36:36,534 - INFO - Loaded data from raw_data/stock_data_2min/NOW.csv with shape (5462, 7).
2024-09-20 22:36:36,585 - INFO - Loaded data from raw_data/stock_data_2min/LLY.csv with shape (5645, 7).
2024-09-20 22:36:36,642 - INFO - Loaded data from raw_data/stock_data_2min/COST.csv with shape (5580, 7).
2024-09-20 22:36:36,692 - INFO - Loaded data from raw_data/stock_data_2min/REG.csv with shape (5351, 7).
2024-09-20 22:36:36,738 - INFO - Loaded data from raw_data/stock_data_2min/NWS.csv with shape (4893, 7).
2024-09-20 22:36:36,789 - INFO - Loaded data from raw_data/stock_data_2min/LOW.csv with shape (5634, 7).
2024-09-20 22:36:36,841 - INFO - Loaded data from raw_data/stock_data_2min/MDLZ.csv with shape (5654, 7).
2024-09-20 22:36:36,866 - INFO - Loaded data from raw_data/stock_data_2min/BKNG.csv with shape (2597, 7).
2024-09-20 22:36:36,901 - INFO - Loaded data from raw_data/stock_data_2min/ZBRA.csv with shape (3721, 7).
2024-09-20 22:36:36,951 - INFO - Loaded data from raw_data/stock_data_2min/FMC.csv with shape (5440, 7).
2024-09-20 22:36:37,002 - INFO - Loaded data from raw_data/stock_data_2min/XEL.csv with shape (5649, 7).
2024-09-20 22:36:37,043 - INFO - Loaded data from raw_data/stock_data_2min/AIZ.csv with shape (4413, 7).
2024-09-20 22:36:37,097 - INFO - Loaded data from raw_data/stock_data_2min/MET.csv with shape (5654, 7).
2024-09-20 22:36:37,181 - INFO - Loaded data from raw_data/stock_data_2min/FTV.csv with shape (5634, 7).
2024-09-20 22:36:37,237 - INFO - Loaded data from raw_data/stock_data_2min/DLR.csv with shape (5578, 7).
2024-09-20 22:36:37,293 - INFO - Loaded data from raw_data/stock_data_2min/ACGL.csv with shape (5482, 7).
2024-09-20 22:36:37,349 - INFO - Loaded data from raw_data/stock_data_2min/FAST.csv with shape (5624, 7).
2024-09-20 22:36:37,405 - INFO - Loaded data from raw_data/stock_data_2min/TJX.csv with shape (5650, 7).
2024-09-20 22:36:37,442 - INFO - Loaded data from raw_data/stock_data_2min/SNA.csv with shape (3626, 7).
2024-09-20 22:36:37,497 - INFO - Loaded data from raw_data/stock_data_2min/MPC.csv with shape (5651, 7).
2024-09-20 22:36:37,543 - INFO - Loaded data from raw_data/stock_data_2min/BR.csv with shape (4625, 7).
2024-09-20 22:36:37,606 - INFO - Loaded data from raw_data/stock_data_2min/D.csv with shape (5650, 7).
2024-09-20 22:36:37,661 - INFO - Loaded data from raw_data/stock_data_2min/MRK.csv with shape (5652, 7).
2024-09-20 22:36:37,717 - INFO - Loaded data from raw_data/stock_data_2min/STX.csv with shape (5632, 7).
2024-09-20 22:36:37,764 - INFO - Loaded data from raw_data/stock_data_2min/NOC.csv with shape (4925, 7).
2024-09-20 22:36:37,817 - INFO - Loaded data from raw_data/stock_data_2min/BXP.csv with shape (5445, 7).
2024-09-20 22:36:37,870 - INFO - Loaded data from raw_data/stock_data_2min/KHC.csv with shape (5655, 7).
2024-09-20 22:36:37,925 - INFO - Loaded data from raw_data/stock_data_2min/IPG.csv with shape (5652, 7).
2024-09-20 22:36:37,979 - INFO - Loaded data from raw_data/stock_data_2min/ABNB.csv with shape (5652, 7).
2024-09-20 22:36:38,033 - INFO - Loaded data from raw_data/stock_data_2min/UNP.csv with shape (5635, 7).
2024-09-20 22:36:38,082 - INFO - Loaded data from raw_data/stock_data_2min/ALLE.csv with shape (4914, 7).
2024-09-20 22:36:38,138 - INFO - Loaded data from raw_data/stock_data_2min/ABBV.csv with shape (5648, 7).
2024-09-20 22:36:38,193 - INFO - Loaded data from raw_data/stock_data_2min/ORCL.csv with shape (5653, 7).
2024-09-20 22:36:38,244 - INFO - Loaded data from raw_data/stock_data_2min/ECL.csv with shape (5286, 7).
2024-09-20 22:36:38,298 - INFO - Loaded data from raw_data/stock_data_2min/ETR.csv with shape (5628, 7).
2024-09-20 22:36:38,354 - INFO - Loaded data from raw_data/stock_data_2min/EBAY.csv with shape (5652, 7).
2024-09-20 22:36:38,411 - INFO - Loaded data from raw_data/stock_data_2min/SBUX.csv with shape (5654, 7).
2024-09-20 22:36:38,466 - INFO - Loaded data from raw_data/stock_data_2min/IR.csv with shape (5644, 7).
2024-09-20 22:36:38,528 - INFO - Loaded data from raw_data/stock_data_2min/AMT.csv with shape (5623, 7).
2024-09-20 22:36:38,580 - INFO - Loaded data from raw_data/stock_data_2min/INTU.csv with shape (5421, 7).
2024-09-20 22:36:38,663 - INFO - Loaded data from raw_data/stock_data_2min/DPZ.csv with shape (5198, 7).
2024-09-20 22:36:38,716 - INFO - Loaded data from raw_data/stock_data_2min/PAYC.csv with shape (5170, 7).
2024-09-20 22:36:38,772 - INFO - Loaded data from raw_data/stock_data_2min/PG.csv with shape (5654, 7).
2024-09-20 22:36:38,827 - INFO - Loaded data from raw_data/stock_data_2min/CAT.csv with shape (5630, 7).
2024-09-20 22:36:38,882 - INFO - Loaded data from raw_data/stock_data_2min/ODFL.csv with shape (5515, 7).
2024-09-20 22:36:38,938 - INFO - Loaded data from raw_data/stock_data_2min/MCD.csv with shape (5652, 7).
2024-09-20 22:36:38,992 - INFO - Loaded data from raw_data/stock_data_2min/MNST.csv with shape (5653, 7).
2024-09-20 22:36:39,046 - INFO - Loaded data from raw_data/stock_data_2min/AMZN.csv with shape (5655, 7).
2024-09-20 22:36:39,100 - INFO - Loaded data from raw_data/stock_data_2min/GEHC.csv with shape (5629, 7).
2024-09-20 22:36:39,138 - INFO - Loaded data from raw_data/stock_data_2min/EG.csv with shape (3688, 7).
2024-09-20 22:36:39,190 - INFO - Loaded data from raw_data/stock_data_2min/INTC.csv with shape (5654, 7).
2024-09-20 22:36:39,243 - INFO - Loaded data from raw_data/stock_data_2min/PNR.csv with shape (5536, 7).
2024-09-20 22:36:39,295 - INFO - Loaded data from raw_data/stock_data_2min/GLW.csv with shape (5649, 7).
2024-09-20 22:36:39,348 - INFO - Loaded data from raw_data/stock_data_2min/BDX.csv with shape (5546, 7).
2024-09-20 22:36:39,405 - INFO - Loaded data from raw_data/stock_data_2min/KMI.csv with shape (5654, 7).
2024-09-20 22:36:39,466 - INFO - Loaded data from raw_data/stock_data_2min/CSGP.csv with shape (5598, 7).
2024-09-20 22:36:39,516 - INFO - Loaded data from raw_data/stock_data_2min/PWR.csv with shape (5272, 7).
2024-09-20 22:36:39,569 - INFO - Loaded data from raw_data/stock_data_2min/APTV.csv with shape (5649, 7).
2024-09-20 22:36:39,628 - INFO - Loaded data from raw_data/stock_data_2min/BBWI.csv with shape (5652, 7).
2024-09-20 22:36:39,683 - INFO - Loaded data from raw_data/stock_data_2min/DXCM.csv with shape (5654, 7).
2024-09-20 22:36:39,734 - INFO - Loaded data from raw_data/stock_data_2min/EXR.csv with shape (5229, 7).
2024-09-20 22:36:39,787 - INFO - Loaded data from raw_data/stock_data_2min/WELL.csv with shape (5646, 7).
2024-09-20 22:36:39,841 - INFO - Loaded data from raw_data/stock_data_2min/HOLX.csv with shape (5561, 7).
2024-09-20 22:36:39,893 - INFO - Loaded data from raw_data/stock_data_2min/EXPD.csv with shape (5325, 7).
2024-09-20 22:36:39,947 - INFO - Loaded data from raw_data/stock_data_2min/GM.csv with shape (5652, 7).
2024-09-20 22:36:40,001 - INFO - Loaded data from raw_data/stock_data_2min/TXN.csv with shape (5653, 7).
2024-09-20 22:36:40,046 - INFO - Loaded data from raw_data/stock_data_2min/VRSK.csv with shape (4797, 7).
2024-09-20 22:36:40,098 - INFO - Loaded data from raw_data/stock_data_2min/FI.csv with shape (5649, 7).
2024-09-20 22:36:40,148 - INFO - Loaded data from raw_data/stock_data_2min/SJM.csv with shape (5450, 7).
2024-09-20 22:36:40,197 - INFO - Loaded data from raw_data/stock_data_2min/TMO.csv with shape (5459, 7).
2024-09-20 22:36:40,248 - INFO - Loaded data from raw_data/stock_data_2min/OXY.csv with shape (5652, 7).
2024-09-20 22:36:40,297 - INFO - Loaded data from raw_data/stock_data_2min/RL.csv with shape (5259, 7).
2024-09-20 22:36:40,335 - INFO - Loaded data from raw_data/stock_data_2min/DECK.csv with shape (4045, 7).
2024-09-20 22:36:40,393 - INFO - Loaded data from raw_data/stock_data_2min/CCI.csv with shape (5642, 7).
2024-09-20 22:36:40,446 - INFO - Loaded data from raw_data/stock_data_2min/MMM.csv with shape (5650, 7).
2024-09-20 22:36:40,500 - INFO - Loaded data from raw_data/stock_data_2min/MOS.csv with shape (5646, 7).
2024-09-20 22:36:40,552 - INFO - Loaded data from raw_data/stock_data_2min/FTNT.csv with shape (5654, 7).
2024-09-20 22:36:40,605 - INFO - Loaded data from raw_data/stock_data_2min/HSY.csv with shape (5526, 7).
2024-09-20 22:36:40,659 - INFO - Loaded data from raw_data/stock_data_2min/JNPR.csv with shape (5585, 7).
2024-09-20 22:36:40,712 - INFO - Loaded data from raw_data/stock_data_2min/DHI.csv with shape (5636, 7).
2024-09-20 22:36:40,765 - INFO - Loaded data from raw_data/stock_data_2min/ED.csv with shape (5636, 7).
2024-09-20 22:36:40,819 - INFO - Loaded data from raw_data/stock_data_2min/ES.csv with shape (5645, 7).
2024-09-20 22:36:40,871 - INFO - Loaded data from raw_data/stock_data_2min/ADSK.csv with shape (5459, 7).
2024-09-20 22:36:40,922 - INFO - Loaded data from raw_data/stock_data_2min/GL.csv with shape (5431, 7).
2024-09-20 22:36:40,977 - INFO - Loaded data from raw_data/stock_data_2min/INVH.csv with shape (5643, 7).
2024-09-20 22:36:41,031 - INFO - Loaded data from raw_data/stock_data_2min/IP.csv with shape (5648, 7).
2024-09-20 22:36:41,086 - INFO - Loaded data from raw_data/stock_data_2min/EXPE.csv with shape (5551, 7).
2024-09-20 22:36:41,138 - INFO - Loaded data from raw_data/stock_data_2min/KO.csv with shape (5652, 7).
2024-09-20 22:36:41,193 - INFO - Loaded data from raw_data/stock_data_2min/PCAR.csv with shape (5643, 7).
2024-09-20 22:36:41,238 - INFO - Loaded data from raw_data/stock_data_2min/RVTY.csv with shape (4912, 7).
2024-09-20 22:36:41,296 - INFO - Loaded data from raw_data/stock_data_2min/WDC.csv with shape (5654, 7).
2024-09-20 22:36:41,350 - INFO - Loaded data from raw_data/stock_data_2min/PYPL.csv with shape (5655, 7).
2024-09-20 22:36:41,404 - INFO - Loaded data from raw_data/stock_data_2min/NEE.csv with shape (5651, 7).
2024-09-20 22:36:41,460 - INFO - Loaded data from raw_data/stock_data_2min/UPS.csv with shape (5651, 7).
2024-09-20 22:36:41,508 - INFO - Loaded data from raw_data/stock_data_2min/ELV.csv with shape (4992, 7).
2024-09-20 22:36:41,561 - INFO - Loaded data from raw_data/stock_data_2min/EMR.csv with shape (5651, 7).
2024-09-20 22:36:41,615 - INFO - Loaded data from raw_data/stock_data_2min/MSFT.csv with shape (5654, 7).
2024-09-20 22:36:41,647 - INFO - Loaded data from raw_data/stock_data_2min/ANSS.csv with shape (3482, 7).
2024-09-20 22:36:41,683 - INFO - Loaded data from raw_data/stock_data_2min/CTAS.csv with shape (3825, 7).
2024-09-20 22:36:41,713 - INFO - Loaded data from raw_data/stock_data_2min/BIO.csv with shape (3125, 7).
2024-09-20 22:36:41,764 - INFO - Loaded data from raw_data/stock_data_2min/UDR.csv with shape (5618, 7).
2024-09-20 22:36:41,813 - INFO - Loaded data from raw_data/stock_data_2min/CTLT.csv with shape (5373, 7).
2024-09-20 22:36:41,864 - INFO - Loaded data from raw_data/stock_data_2min/WEC.csv with shape (5649, 7).
2024-09-20 22:36:41,916 - INFO - Loaded data from raw_data/stock_data_2min/UBER.csv with shape (5652, 7).
2024-09-20 22:36:41,968 - INFO - Loaded data from raw_data/stock_data_2min/AME.csv with shape (5496, 7).
2024-09-20 22:36:42,002 - INFO - Loaded data from raw_data/stock_data_2min/IT.csv with shape (3667, 7).
2024-09-20 22:36:42,053 - INFO - Loaded data from raw_data/stock_data_2min/DD.csv with shape (5637, 7).
2024-09-20 22:36:42,105 - INFO - Loaded data from raw_data/stock_data_2min/ACN.csv with shape (5636, 7).
2024-09-20 22:36:42,149 - INFO - Loaded data from raw_data/stock_data_2min/VRSN.csv with shape (4789, 7).
2024-09-20 22:36:42,208 - INFO - Loaded data from raw_data/stock_data_2min/EW.csv with shape (5648, 7).
2024-09-20 22:36:42,261 - INFO - Loaded data from raw_data/stock_data_2min/CMG.csv with shape (5651, 7).
2024-09-20 22:36:42,314 - INFO - Loaded data from raw_data/stock_data_2min/AWK.csv with shape (5400, 7).
2024-09-20 22:36:42,364 - INFO - Loaded data from raw_data/stock_data_2min/COO.csv with shape (5398, 7).
2024-09-20 22:36:42,416 - INFO - Loaded data from raw_data/stock_data_2min/SHW.csv with shape (5592, 7).
2024-09-20 22:36:42,468 - INFO - Loaded data from raw_data/stock_data_2min/HPQ.csv with shape (5649, 7).
2024-09-20 22:36:42,524 - INFO - Loaded data from raw_data/stock_data_2min/AMAT.csv with shape (5654, 7).
2024-09-20 22:36:42,577 - INFO - Loaded data from raw_data/stock_data_2min/CCL.csv with shape (5651, 7).
2024-09-20 22:36:42,622 - INFO - Loaded data from raw_data/stock_data_2min/MLM.csv with shape (4824, 7).
2024-09-20 22:36:42,662 - INFO - Loaded data from raw_data/stock_data_2min/AVY.csv with shape (4351, 7).
2024-09-20 22:36:42,715 - INFO - Loaded data from raw_data/stock_data_2min/EVRG.csv with shape (5616, 7).
2024-09-20 22:36:42,769 - INFO - Loaded data from raw_data/stock_data_2min/EA.csv with shape (5609, 7).
2024-09-20 22:36:42,823 - INFO - Loaded data from raw_data/stock_data_2min/DE.csv with shape (5597, 7).
2024-09-20 22:36:42,880 - INFO - Loaded data from raw_data/stock_data_2min/VLTO.csv with shape (5606, 7).
2024-09-20 22:36:42,937 - INFO - Loaded data from raw_data/stock_data_2min/SPG.csv with shape (5594, 7).
2024-09-20 22:36:42,992 - INFO - Loaded data from raw_data/stock_data_2min/AMD.csv with shape (5654, 7).
2024-09-20 22:36:43,041 - INFO - Loaded data from raw_data/stock_data_2min/KLAC.csv with shape (5093, 7).
2024-09-20 22:36:43,094 - INFO - Loaded data from raw_data/stock_data_2min/NDAQ.csv with shape (5644, 7).
2024-09-20 22:36:43,146 - INFO - Loaded data from raw_data/stock_data_2min/URI.csv with shape (4494, 7).
2024-09-20 22:36:43,199 - INFO - Loaded data from raw_data/stock_data_2min/RTX.csv with shape (5652, 7).
2024-09-20 22:36:43,251 - INFO - Loaded data from raw_data/stock_data_2min/NXPI.csv with shape (5628, 7).
2024-09-20 22:36:43,307 - INFO - Loaded data from raw_data/stock_data_2min/PNC.csv with shape (5606, 7).
2024-09-20 22:36:43,361 - INFO - Loaded data from raw_data/stock_data_2min/KMX.csv with shape (5609, 7).
2024-09-20 22:36:43,416 - INFO - Loaded data from raw_data/stock_data_2min/MTCH.csv with shape (5653, 7).
2024-09-20 22:36:43,466 - INFO - Loaded data from raw_data/stock_data_2min/BIIB.csv with shape (5168, 7).
2024-09-20 22:36:43,520 - INFO - Loaded data from raw_data/stock_data_2min/NVDA.csv with shape (5653, 7).
2024-09-20 22:36:43,573 - INFO - Loaded data from raw_data/stock_data_2min/CHRW.csv with shape (5356, 7).
2024-09-20 22:36:43,611 - INFO - Loaded data from raw_data/stock_data_2min/ROP.csv with shape (3552, 7).
2024-09-20 22:36:43,651 - INFO - Loaded data from raw_data/stock_data_2min/IDXX.csv with shape (4175, 7).
2024-09-20 22:36:43,702 - INFO - Loaded data from raw_data/stock_data_2min/EXC.csv with shape (5460, 7).
2024-09-20 22:36:43,755 - INFO - Loaded data from raw_data/stock_data_2min/HES.csv with shape (5604, 7).
2024-09-20 22:36:43,807 - INFO - Loaded data from raw_data/stock_data_2min/HD.csv with shape (5650, 7).
2024-09-20 22:36:43,862 - INFO - Loaded data from raw_data/stock_data_2min/ALB.csv with shape (5646, 7).
2024-09-20 22:36:43,917 - INFO - Loaded data from raw_data/stock_data_2min/VLO.csv with shape (5650, 7).
2024-09-20 22:36:43,966 - INFO - Loaded data from raw_data/stock_data_2min/AON.csv with shape (5092, 7).
2024-09-20 22:36:44,018 - INFO - Loaded data from raw_data/stock_data_2min/ZTS.csv with shape (5431, 7).
2024-09-20 22:36:44,077 - INFO - Loaded data from raw_data/stock_data_2min/FDX.csv with shape (5463, 7).
2024-09-20 22:36:44,131 - INFO - Loaded data from raw_data/stock_data_2min/DG.csv with shape (5640, 7).
2024-09-20 22:36:44,162 - INFO - Loaded data from raw_data/stock_data_2min/TYL.csv with shape (2987, 7).
2024-09-20 22:36:44,214 - INFO - Loaded data from raw_data/stock_data_2min/HIG.csv with shape (5602, 7).
2024-09-20 22:36:44,269 - INFO - Loaded data from raw_data/stock_data_2min/CMS.csv with shape (5636, 7).
2024-09-20 22:36:44,324 - INFO - Loaded data from raw_data/stock_data_2min/CAG.csv with shape (5649, 7).
2024-09-20 22:36:44,376 - INFO - Loaded data from raw_data/stock_data_2min/INCY.csv with shape (5598, 7).
2024-09-20 22:36:44,428 - INFO - Loaded data from raw_data/stock_data_2min/SCHW.csv with shape (5653, 7).
2024-09-20 22:36:44,482 - INFO - Loaded data from raw_data/stock_data_2min/HSIC.csv with shape (5505, 7).
2024-09-20 22:36:44,501 - INFO - Loaded data from raw_data/stock_data_2min/AZO.csv with shape (1927, 7).
2024-09-20 22:36:44,555 - INFO - Loaded data from raw_data/stock_data_2min/AXP.csv with shape (5653, 7).
2024-09-20 22:36:44,608 - INFO - Loaded data from raw_data/stock_data_2min/HPE.csv with shape (5651, 7).
2024-09-20 22:36:44,660 - INFO - Loaded data from raw_data/stock_data_2min/DFS.csv with shape (5473, 7).
2024-09-20 22:36:44,712 - INFO - Loaded data from raw_data/stock_data_2min/HRL.csv with shape (5643, 7).
2024-09-20 22:36:44,764 - INFO - Loaded data from raw_data/stock_data_2min/SO.csv with shape (5651, 7).
2024-09-20 22:36:44,810 - INFO - Loaded data from raw_data/stock_data_2min/FRT.csv with shape (4994, 7).
2024-09-20 22:36:44,861 - INFO - Loaded data from raw_data/stock_data_2min/ZBH.csv with shape (5569, 7).
2024-09-20 22:36:44,913 - INFO - Loaded data from raw_data/stock_data_2min/CME.csv with shape (5578, 7).
